coeff_bits,input_bits,acc_guard,rounding,saturate_output,total_bits_per_tap,passband_ripple_db,stopband_atten_db,meets_freq_spec,rms_error_wideband,snr_db_wideband,rms_error_music,snr_db_music,overflow_events,passes_error_budget,avg_bits_per_unique_coeff,bit_widths,min_bits,max_bits,n_levels
13,16,4,round,True,13,0.42065155176512414,34.402904861264425,False,0.001638674403967619,45.254041166325614,0.001284766519741833,44.85015839797271,0,False,12.555555555555555,"13,12,13,12,15,10,15,13,10",10,15,4
13,12,2,round,True,13,0.40942605349852923,35.36875882196931,True,0.001838295615102817,44.25558754284178,0.0015733671959252166,43.09004078921415,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,12,4,round,True,13,0.40942605349852923,35.36875882196931,True,0.001838295615102817,44.25558754284178,0.0015733671959252166,43.09004078921415,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,13,2,round,True,13,0.40942605349852923,35.36875882196931,True,0.001815395229524848,44.36447077079964,0.001562472686410744,43.15039392686106,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,13,4,round,True,13,0.40942605349852923,35.36875882196931,True,0.001815395229524848,44.36447077079964,0.001562472686410744,43.15039392686106,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,14,2,round,True,13,0.40942605349852923,35.36875882196931,True,0.0018106835006949898,44.387043683689285,0.0015493437341002152,43.22368700849955,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,14,4,round,True,13,0.40942605349852923,35.36875882196931,True,0.0018106835006949898,44.387043683689285,0.0015493437341002152,43.22368700849955,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,15,2,round,True,13,0.40942605349852923,35.36875882196931,True,0.001808170661985774,44.39910619974172,0.0015458083541571809,43.2435296091169,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,15,4,round,True,13,0.40942605349852923,35.36875882196931,True,0.001808170661985774,44.39910619974172,0.0015458083541571809,43.2435296091169,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,16,2,round,True,13,0.40942605349852923,35.36875882196931,True,0.0018074557649844134,44.4025410217084,0.0015474843391338944,43.23411735918733,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,16,4,round,True,13,0.40942605349852923,35.36875882196931,True,0.0018074557649844134,44.4025410217084,0.0015474843391338944,43.23411735918733,0,False,13.0,"13,10,16,13,16,10,16,13,10",10,16,3
13,12,2,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016658733844500844,45.111054777270795,0.0012053715180488104,45.4042241059138,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,12,4,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016658733844500844,45.111054777270795,0.0012053715180488104,45.4042241059138,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,13,2,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016457978412104124,45.21636480182665,0.001202565847838822,45.42446529090342,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,13,4,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016457978412104124,45.21636480182665,0.001202565847838822,45.42446529090342,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,14,2,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016379363740985926,45.25795401807065,0.001189244100863065,45.52122249406817,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,14,4,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016379363740985926,45.25795401807065,0.001189244100863065,45.52122249406817,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,15,2,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016349778936903432,45.27365686832507,0.0011854506017289997,45.54897338163532,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,15,4,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016349778936903432,45.27365686832507,0.0011854506017289997,45.54897338163532,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,16,2,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016341629586258163,45.27798732485727,0.001184464208143508,45.55620377344716,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
13,16,4,round,True,13,0.41851948322524835,34.50625079801312,False,0.0016341629586258163,45.27798732485727,0.001184464208143508,45.55620377344716,0,False,13.11111111111111,"14,12,14,12,16,10,16,14,10",10,16,4
12,12,2,round,True,12,0.4134969082255261,35.66621753685935,True,0.0008041629295136057,51.43701358789216,0.0005346776418094756,52.46480213180174,0,False,12.333333333333334,"12,11,14,12,14,11,14,12,11",11,14,3
12,12,4,round,True,12,0.4134969082255261,35.66621753685935,True,0.0008041629295136057,51.43701358789216,0.0005346776418094756,52.46480213180174,0,False,12.333333333333334,"12,11,14,12,14,11,14,12,11",11,14,3
